checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,12.0,critical/other existing credit,radio/tv,2247.0,no known savings,1<=X<4,3.0,male single,none,2.0,no known property,24.0,none,own,1.0,skilled,1.0,yes,yes,good
no checking,15.0,critical/other existing credit,radio/tv,2631.0,<100,1<=X<4,4.0,male single,none,4.0,no known property,42.0,none,for free,2.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,12.0,existing paid,used car,2445.0,<100,4<=X<7,2.0,female div/dep/mar,none,4.0,real estate,26.0,none,own,1.0,unskilled resident,1.0,yes,yes,good
0<=X<200,24.0,critical/other existing credit,new car,1449.0,no known savings,>=7,4.0,male div/sep,none,4.0,no known property,28.0,bank,for free,3.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,10.0,existing paid,new car,3832.0,<100,1<=X<4,1.0,female div/dep/mar,none,2.0,life insurance,26.0,bank,none,3.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,18.0,critical/other existing credit,new car,10998.0,<100,1<=X<4,3.0,female div/dep/mar,none,2.0,life insurance,33.0,none,own,2.0,skilled,1.0,none,yes,good
no checking,12.0,critical/other existing credit,radio/tv,2764.0,<100,>=7,2.0,female div/dep/mar,none,2.0,car,30.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,30.0,critical/other existing credit,radio/tv,3092.0,100<=X<500,unemployed,4.0,male single,none,4.0,real estate,27.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
no checking,12.0,critical/other existing credit,furniture/equipment,1207.0,100<=X<500,>=7,4.0,male mar/wid,none,4.0,real estate,34.0,none,own,1.0,skilled,1.0,yes,yes,good
0<=X<200,12.0,delayed previously,radio/tv,1202.0,500<=X<1000,1<=X<4,4.0,male single,none,2.0,car,24.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,delayed previously,repairs,12179.0,<100,1<=X<4,1.0,male single,none,2.0,real estate,26.0,none,own,1.0,skilled,1.0,yes,yes,good
<0,36.0,existing paid,furniture/equipment,2146.0,100<=X<500,1<=X<4,4.0,male single,none,2.0,car,37.0,bank,for free,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,existing paid,business,1559.0,no known savings,4<=X<7,2.0,male single,none,3.0,car,34.0,none,own,2.0,high qualif/self emp/mgmt,2.0,yes,yes,good
0<=X<200,18.0,delayed previously,furniture/equipment,7758.0,<100,1<=X<4,1.0,female div/dep/mar,none,2.0,car,61.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,existing paid,radio/tv,788.0,no known savings,1<=X<4,2.0,male single,none,4.0,real estate,20.0,none,own,1.0,skilled,1.0,yes,yes,good
0<=X<200,24.0,critical/other existing credit,used car,3795.0,<100,unemployed,2.0,male single,none,2.0,no known property,29.0,none,for free,2.0,high qualif/self emp/mgmt,1.0,yes,no,good
0<=X<200,21.0,delayed previously,new car,1231.0,100<=X<500,unemployed,4.0,female div/dep/mar,none,4.0,life insurance,34.0,none,own,1.0,unskilled resident,1.0,yes,yes,good
no checking,15.0,critical/other existing credit,radio/tv,2415.0,<100,>=7,4.0,female div/dep/mar,none,4.0,life insurance,34.0,none,own,2.0,high qualif/self emp/mgmt,1.0,none,yes,good
no checking,6.0,existing paid,radio/tv,1510.0,100<=X<500,unemployed,4.0,female div/dep/mar,none,4.0,life insurance,25.0,none,rent,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,24.0,critical/other existing credit,used car,874.0,100<=X<500,<1,3.0,male single,none,2.0,no known property,37.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,critical/other existing credit,new car,943.0,100<=X<500,1<=X<4,2.0,male div/sep,none,2.0,car,34.0,none,own,2.0,unskilled resident,1.0,none,yes,bad
0<=X<200,24.0,critical/other existing credit,new car,7846.0,<100,1<=X<4,3.0,female div/dep/mar,none,4.0,real estate,30.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,36.0,all paid,radio/tv,3617.0,100<=X<500,1<=X<4,4.0,female div/dep/mar,guarantor,2.0,real estate,23.0,bank,rent,1.0,skilled,1.0,none,yes,good
0<=X<200,6.0,delayed previously,business,3454.0,no known savings,>=7,2.0,female div/dep/mar,none,3.0,car,22.0,none,rent,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,existing paid,new car,5117.0,<100,1<=X<4,1.0,male single,none,4.0,no known property,20.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,no credits/all paid,radio/tv,1236.0,500<=X<1000,4<=X<7,4.0,female div/dep/mar,none,4.0,car,27.0,none,own,1.0,skilled,1.0,none,yes,bad
0<=X<200,36.0,critical/other existing credit,radio/tv,6954.0,no known savings,1<=X<4,2.0,female div/dep/mar,none,4.0,life insurance,26.0,none,rent,1.0,unskilled resident,1.0,none,yes,good
0<=X<200,21.0,critical/other existing credit,used car,6758.0,no known savings,1<=X<4,4.0,male single,none,4.0,real estate,28.0,none,own,2.0,unskilled resident,1.0,yes,yes,good
0<=X<200,12.0,existing paid,furniture/equipment,672.0,100<=X<500,1<=X<4,1.0,male mar/wid,none,2.0,no known property,46.0,none,own,1.0,skilled,1.0,no,yes,bad
0<=X<200,12.0,existing paid,used car,3114.0,no known savings,1<=X<4,2.0,female div/dep/mar,none,4.0,no known property,64.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,15.0,critical/other existing credit,furniture/equipment,1163.0,<100,>=7,4.0,female div/dep/mar,none,4.0,life insurance,22.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
0<=X<200,12.0,critical/other existing credit,business,1552.0,<100,1<=X<4,4.0,male single,none,4.0,no known property,28.0,none,own,3.0,skilled,1.0,yes,yes,good
0<=X<200,30.0,critical/other existing credit,radio/tv,1159.0,500<=X<1000,1<=X<4,2.0,female div/dep/mar,none,2.0,car,28.0,bank,own,1.0,skilled,1.0,none,yes,good
0<=X<200,12.0,existing paid,new car,1287.0,<100,4<=X<7,2.0,female div/dep/mar,none,2.0,real estate,36.0,none,rent,1.0,unskilled resident,1.0,none,yes,good
0<=X<200,24.0,existing paid,radio/tv,2780.0,<100,1<=X<4,4.0,female div/dep/mar,none,2.0,car,24.0,bank,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
0<=X<200,12.0,existing paid,used car,1269.0,no known savings,1<=X<4,1.0,female div/dep/mar,none,1.0,car,26.0,none,own,1.0,skilled,1.0,none,yes,bad
0<=X<200,21.0,critical/other existing credit,furniture/equipment,5166.0,<100,2<=X<4,1.0,male single,none,1.0,real estate,29.0,bank,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,existing paid,new car,6398.0,<100,1<=X<4,4.0,male mar/wid,none,4.0,no known property,23.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,12.0,critical/other existing credit,used car,9361.0,<100,1<=X<4,4.0,female div/dep/mar,none,1.0,real estate,25.0,none,own,1.0,unskilled resident,1.0,yes,yes,good
no checking,9.0,critical/other existing credit,furniture/equipment,1576.0,500<=X<1000,>=7,3.0,male single,none,3.0,no known property,63.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
no checking,6.0,existing paid,new car,996.0,no known savings,1<=X<4,2.0,female div/dep/mar,none,2.0,no known property,27.0,bank,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,critical/other existing credit,furniture/equipment,3832.0,no known savings,1<=X<4,3.0,male single,none,2.0,life insurance,30.0,none,rent,2.0,high qualif/self emp/mgmt,1.0,none,yes,bad
no checking,39.0,no credits/all paid,radio/tv,1411.0,100<=X<500,<1,2.0,male div/sep,none,4.0,car,23.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,10.0,existing paid,radio/tv,2399.0,100<=X<500,>=7,4.0,male div/sep,none,4.0,real estate,42.0,bank,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
<0,12.0,critical/other existing credit,furniture/equipment,4181.0,<100,1<=X<4,3.0,male mar/wid,none,2.0,car,28.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
no checking,24.0,critical/other existing credit,used car,1209.0,100<=X<500,4<=X<7,1.0,female div/dep/mar,none,4.0,no known property,25.0,bank,own,1.0,skilled,1.0,none,yes,good
0<=X<200,6.0,no credits/all paid,radio/tv,3917.0,<100,unemployed,4.0,male mar/wid,none,1.0,life insurance,27.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
>=200,12.0,critical/other existing credit,radio/tv,1582.0,100<=X<500,1<=X<4,2.0,male single,none,2.0,car,25.0,none,own,2.0,high qualif/self emp/mgmt,1.0,none,yes,good
>=200,21.0,existing paid,radio/tv,1568.0,500<=X<1000,1<=X<4,4.0,male single,none,4.0,real estate,45.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,12.0,critical/other existing credit,radio/tv,5998.0,>=1000,>=7,1.0,male single,none,4.0,no known property,25.0,none,rent,2.0,unskilled resident,1.0,none,yes,good
0<=X<200,12.0,critical/other existing credit,business,2746.0,<100,unemployed,2.0,male single,none,4.0,real estate,24.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,existing paid,radio/tv,1249.0,100<=X<500,1<=X<4,1.0,female div/dep/mar,none,2.0,real estate,40.0,none,own,1.0,skilled,1.0,none,yes,bad
0<=X<200,30.0,critical/other existing credit,new car,1072.0,100<=X<500,1<=X<4,1.0,female div/dep/mar,none,1.0,real estate,36.0,bank,own,1.0,skilled,1.0,yes,yes,good
0<=X<200,15.0,all paid,radio/tv,5117.0,<100,1<=X<4,4.0,female div/dep/mar,none,4.0,real estate,27.0,none,own,2.0,high qualif/self emp/mgmt,2.0,yes,yes,good
0<=X<200,18.0,critical/other existing credit,furniture/equipment,8277.0,<100,unemployed,3.0,male single,none,3.0,car,20.0,bank,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,delayed previously,new car,7758.0,100<=X<500,4<=X<7,4.0,female div/dep/mar,none,3.0,car,23.0,none,own,1.0,skilled,1.0,none,yes,good
0<=X<200,12.0,critical/other existing credit,radio/tv,2121.0,<100,1<=X<4,1.0,male single,none,4.0,car,25.0,none,for free,2.0,high qualif/self emp/mgmt,1.0,none,yes,bad
no checking,6.0,critical/other existing credit,radio/tv,4657.0,0<=X<1000,1<=X<4,2.0,male single,none,2.0,life insurance,28.0,none,own,1.0,skilled,1.0,yes,yes,good
0<=X<200,24.0,critical/other existing credit,radio/tv,2149.0,100<=X<500,1<=X<4,3.0,female div/dep/mar,none,4.0,life insurance,35.0,none,rent,1.0,skilled,1.0,none,yes,good
no checking,24.0,critical/other existing credit,new car,1474.0,no known savings,1<=X<4,4.0,male mar/wid,none,2.0,car,36.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
